run,mutation,crossover,selection,elitism,generation,fitness
3,heuristic_mutation,geometric_crossover,tournament_k3,1,42,66800
3,heuristic_mutation,geometric_crossover,tournament_k3,1,43,66800
3,heuristic_mutation,geometric_crossover,tournament_k3,1,44,66900
3,heuristic_mutation,geometric_crossover,tournament_k3,1,45,66900
3,heuristic_mutation,geometric_crossover,tournament_k3,1,46,66900
3,heuristic_mutation,geometric_crossover,tournament_k3,1,47,66900
3,heuristic_mutation,geometric_crossover,tournament_k3,1,48,66900
3,heuristic_mutation,geometric_crossover,tournament_k3,1,49,66900
3,heuristic_mutation,geometric_crossover,tournament_k3,1,50,66900
3,heuristic_mutation,geometric_crossover,tournament_k3,1,51,66900
3,heuristic_mutation,geometric_crossover,tournament_k3,1,52,66900
3,heuristic_mutation,geometric_crossover,tournament_k3,1,53,66900
3,heuristic_mutation,geometric_crossover,tournament_k3,1,54,66900
3,heuristic_mutation,geometric_crossover,tournament_k3,1,55,66900
3,heuristic_mutation,geometric_crossover,tournament_k3,1,56,66900
3,heuristic_mutation,geometric_crossover,tournament_k3,1,57,66900
3,heuristic_mutation,geometric_crossover,tournament_k3,1,58,66900
3,heuristic_mutation,geometric_crossover,tournament_k3,1,59,66900
3,heuristic_mutation,geometric_crossover,tournament_k3,1,60,66900
3,heuristic_mutation,geometric_crossover,tournament_k3,1,61,66900
3,heuristic_mutation,geometric_crossover,tournament_k3,1,62,66900
3,heuristic_mutation,geometric_crossover,tournament_k3,1,63,66900
3,heuristic_mutation,geometric_crossover,tournament_k3,1,64,66900
3,heuristic_mutation,geometric_crossover,tournament_k3,1,65,67000
3,heuristic_mutation,geometric_crossover,tournament_k3,1,66,67000
3,heuristic_mutation,geometric_crossover,tournament_k3,1,67,67600
3,heuristic_mutation,geometric_crossover,tournament_k3,1,68,67600
3,heuristic_mutation,geometric_crossover,tournament_k3,1,69,67600
3,heuristic_mutation,geometric_crossover,tournament_k3,1,70,67600
3,heuristic_mutation,geometric_crossover,tournament_k3,1,71,67600
3,heuristic_mutation,geometric_crossover,tournament_k3,1,72,67600
3,heuristic_mutation,geometric_crossover,tournament_k3,1,73,67600
3,heuristic_mutation,geometric_crossover,tournament_k3,1,74,67600
3,heuristic_mutation,geometric_crossover,tournament_k3,1,75,67600
3,heuristic_mutation,geometric_crossover,tournament_k3,1,76,67600
3,heuristic_mutation,geometric_crossover,tournament_k3,1,77,67600
3,heuristic_mutation,geometric_crossover,tournament_k3,1,78,67600
3,heuristic_mutation,geometric_crossover,tournament_k3,1,79,67600
3,heuristic_mutation,geometric_crossover,tournament_k3,1,80,67600
3,heuristic_mutation,geometric_crossover,tournament_k3,1,81,67600
3,heuristic_mutation,geometric_crossover,tournament_k3,1,82,67600
3,heuristic_mutation,geometric_crossover,tournament_k3,1,83,67600
3,heuristic_mutation,geometric_crossover,tournament_k3,1,84,67600
3,heuristic_mutation,geometric_crossover,tournament_k3,1,85,67600
3,heuristic_mutation,geometric_crossover,tournament_k3,1,86,67600
3,heuristic_mutation,geometric_crossover,tournament_k3,1,87,67600
3,heuristic_mutation,geometric_crossover,tournament_k3,1,88,67800
3,heuristic_mutation,geometric_crossover,tournament_k3,1,89,67800
3,heuristic_mutation,geometric_crossover,tournament_k3,1,90,68700
3,heuristic_mutation,geometric_crossover,tournament_k3,1,91,69600
3,heuristic_mutation,geometric_crossover,tournament_k3,1,92,69600
3,heuristic_mutation,geometric_crossover,tournament_k3,1,93,69600
3,heuristic_mutation,geometric_crossover,tournament_k3,1,94,69600
3,heuristic_mutation,geometric_crossover,tournament_k3,1,95,69600
3,heuristic_mutation,geometric_crossover,tournament_k3,1,96,69600
3,heuristic_mutation,geometric_crossover,tournament_k3,1,97,69600
3,heuristic_mutation,geometric_crossover,tournament_k3,1,98,69600
3,heuristic_mutation,geometric_crossover,tournament_k3,1,99,69600
3,heuristic_mutation,geometric_crossover,tournament_k3,1,100,69600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,1,45500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,2,45500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,3,45500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,4,48500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,5,49600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,6,56900
4,heuristic_mutation,geometric_crossover,tournament_k3,1,7,57400
4,heuristic_mutation,geometric_crossover,tournament_k3,1,8,62800
4,heuristic_mutation,geometric_crossover,tournament_k3,1,9,65500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,10,65500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,11,65500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,12,66200
4,heuristic_mutation,geometric_crossover,tournament_k3,1,13,67000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,14,67000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,15,67000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,16,67000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,17,67000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,18,67600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,19,67600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,20,67600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,21,67600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,22,67600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,23,67600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,24,70000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,25,70000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,26,70000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,27,70000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,28,70000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,29,70000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,30,70000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,31,70000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,32,70000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,33,70000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,34,70000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,35,70000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,36,70000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,37,70000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,38,70000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,39,70000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,40,70000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,41,70000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,42,70000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,43,70300
4,heuristic_mutation,geometric_crossover,tournament_k3,1,44,70300
4,heuristic_mutation,geometric_crossover,tournament_k3,1,45,70400
4,heuristic_mutation,geometric_crossover,tournament_k3,1,46,70400
4,heuristic_mutation,geometric_crossover,tournament_k3,1,47,70400
4,heuristic_mutation,geometric_crossover,tournament_k3,1,48,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,49,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,50,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,51,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,52,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,53,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,54,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,55,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,56,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,57,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,58,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,59,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,60,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,61,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,62,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,63,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,64,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,65,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,66,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,67,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,68,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,69,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,70,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,71,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,72,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,73,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,74,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,75,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,76,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,77,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,78,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,79,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,80,70600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,81,70800
4,heuristic_mutation,geometric_crossover,tournament_k3,1,82,70800
4,heuristic_mutation,geometric_crossover,tournament_k3,1,83,72400
4,heuristic_mutation,geometric_crossover,tournament_k3,1,84,72400
4,heuristic_mutation,geometric_crossover,tournament_k3,1,85,72500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,86,72500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,87,72500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,88,72500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,89,72500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,90,72500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,91,72500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,92,72500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,93,72500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,94,72500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,95,72900
4,heuristic_mutation,geometric_crossover,tournament_k3,1,96,72900
4,heuristic_mutation,geometric_crossover,tournament_k3,1,97,72900
4,heuristic_mutation,geometric_crossover,tournament_k3,1,98,72900
4,heuristic_mutation,geometric_crossover,tournament_k3,1,99,72900
4,heuristic_mutation,geometric_crossover,tournament_k3,1,100,72900
5,heuristic_mutation,geometric_crossover,tournament_k3,1,1,37600
5,heuristic_mutation,geometric_crossover,tournament_k3,1,2,50400
5,heuristic_mutation,geometric_crossover,tournament_k3,1,3,50400
5,heuristic_mutation,geometric_crossover,tournament_k3,1,4,50400
5,heuristic_mutation,geometric_crossover,tournament_k3,1,5,56000
5,heuristic_mutation,geometric_crossover,tournament_k3,1,6,57600
5,heuristic_mutation,geometric_crossover,tournament_k3,1,7,61000
5,heuristic_mutation,geometric_crossover,tournament_k3,1,8,63900
5,heuristic_mutation,geometric_crossover,tournament_k3,1,9,64500
5,heuristic_mutation,geometric_crossover,tournament_k3,1,10,64500
5,heuristic_mutation,geometric_crossover,tournament_k3,1,11,64500
5,heuristic_mutation,geometric_crossover,tournament_k3,1,12,66100
5,heuristic_mutation,geometric_crossover,tournament_k3,1,13,66200
5,heuristic_mutation,geometric_crossover,tournament_k3,1,14,69600
5,heuristic_mutation,geometric_crossover,tournament_k3,1,15,69600
5,heuristic_mutation,geometric_crossover,tournament_k3,1,16,69600
5,heuristic_mutation,geometric_crossover,tournament_k3,1,17,69600
5,heuristic_mutation,geometric_crossover,tournament_k3,1,18,69600
5,heuristic_mutation,geometric_crossover,tournament_k3,1,19,69600
5,heuristic_mutation,geometric_crossover,tournament_k3,1,20,69600
5,heuristic_mutation,geometric_crossover,tournament_k3,1,21,69600
