mutation,crossover,selection,elitism,generation,median_fitness
heuristic_mutation,geometric_crossover,tournament_k2,5,24,67500.0
heuristic_mutation,geometric_crossover,tournament_k2,5,25,67800.0
heuristic_mutation,geometric_crossover,tournament_k2,5,26,68350.0
heuristic_mutation,geometric_crossover,tournament_k2,5,27,68350.0
heuristic_mutation,geometric_crossover,tournament_k2,5,28,68500.0
heuristic_mutation,geometric_crossover,tournament_k2,5,29,68500.0
heuristic_mutation,geometric_crossover,tournament_k2,5,30,68550.0
heuristic_mutation,geometric_crossover,tournament_k2,5,31,68550.0
heuristic_mutation,geometric_crossover,tournament_k2,5,32,68550.0
heuristic_mutation,geometric_crossover,tournament_k2,5,33,68550.0
heuristic_mutation,geometric_crossover,tournament_k2,5,34,68600.0
heuristic_mutation,geometric_crossover,tournament_k2,5,35,68750.0
heuristic_mutation,geometric_crossover,tournament_k2,5,36,68750.0
heuristic_mutation,geometric_crossover,tournament_k2,5,37,68750.0
heuristic_mutation,geometric_crossover,tournament_k2,5,38,69300.0
heuristic_mutation,geometric_crossover,tournament_k2,5,39,69300.0
heuristic_mutation,geometric_crossover,tournament_k2,5,40,69300.0
heuristic_mutation,geometric_crossover,tournament_k2,5,41,69300.0
heuristic_mutation,geometric_crossover,tournament_k2,5,42,69500.0
heuristic_mutation,geometric_crossover,tournament_k2,5,43,69650.0
heuristic_mutation,geometric_crossover,tournament_k2,5,44,69650.0
heuristic_mutation,geometric_crossover,tournament_k2,5,45,69850.0
heuristic_mutation,geometric_crossover,tournament_k2,5,46,69900.0
heuristic_mutation,geometric_crossover,tournament_k2,5,47,70000.0
heuristic_mutation,geometric_crossover,tournament_k2,5,48,70100.0
heuristic_mutation,geometric_crossover,tournament_k2,5,49,70250.0
heuristic_mutation,geometric_crossover,tournament_k2,5,50,70250.0
heuristic_mutation,geometric_crossover,tournament_k2,5,51,70650.0
heuristic_mutation,geometric_crossover,tournament_k2,5,52,70700.0
heuristic_mutation,geometric_crossover,tournament_k2,5,53,70700.0
heuristic_mutation,geometric_crossover,tournament_k2,5,54,70700.0
heuristic_mutation,geometric_crossover,tournament_k2,5,55,70850.0
heuristic_mutation,geometric_crossover,tournament_k2,5,56,70850.0
heuristic_mutation,geometric_crossover,tournament_k2,5,57,70850.0
heuristic_mutation,geometric_crossover,tournament_k2,5,58,71100.0
heuristic_mutation,geometric_crossover,tournament_k2,5,59,71100.0
heuristic_mutation,geometric_crossover,tournament_k2,5,60,71100.0
heuristic_mutation,geometric_crossover,tournament_k2,5,61,71450.0
heuristic_mutation,geometric_crossover,tournament_k2,5,62,71550.0
heuristic_mutation,geometric_crossover,tournament_k2,5,63,71550.0
heuristic_mutation,geometric_crossover,tournament_k2,5,64,71550.0
heuristic_mutation,geometric_crossover,tournament_k2,5,65,71550.0
heuristic_mutation,geometric_crossover,tournament_k2,5,66,71550.0
heuristic_mutation,geometric_crossover,tournament_k2,5,67,71550.0
heuristic_mutation,geometric_crossover,tournament_k2,5,68,72300.0
heuristic_mutation,geometric_crossover,tournament_k2,5,69,72300.0
heuristic_mutation,geometric_crossover,tournament_k2,5,70,72550.0
heuristic_mutation,geometric_crossover,tournament_k2,5,71,72550.0
heuristic_mutation,geometric_crossover,tournament_k2,5,72,72600.0
heuristic_mutation,geometric_crossover,tournament_k2,5,73,72650.0
heuristic_mutation,geometric_crossover,tournament_k2,5,74,72650.0
heuristic_mutation,geometric_crossover,tournament_k2,5,75,72750.0
heuristic_mutation,geometric_crossover,tournament_k2,5,76,72750.0
heuristic_mutation,geometric_crossover,tournament_k2,5,77,72750.0
heuristic_mutation,geometric_crossover,tournament_k2,5,78,72900.0
heuristic_mutation,geometric_crossover,tournament_k2,5,79,72900.0
heuristic_mutation,geometric_crossover,tournament_k2,5,80,73050.0
heuristic_mutation,geometric_crossover,tournament_k2,5,81,73150.0
heuristic_mutation,geometric_crossover,tournament_k2,5,82,73150.0
heuristic_mutation,geometric_crossover,tournament_k2,5,83,73200.0
heuristic_mutation,geometric_crossover,tournament_k2,5,84,73200.0
heuristic_mutation,geometric_crossover,tournament_k2,5,85,73200.0
heuristic_mutation,geometric_crossover,tournament_k2,5,86,73200.0
heuristic_mutation,geometric_crossover,tournament_k2,5,87,73200.0
heuristic_mutation,geometric_crossover,tournament_k2,5,88,73200.0
heuristic_mutation,geometric_crossover,tournament_k2,5,89,73200.0
heuristic_mutation,geometric_crossover,tournament_k2,5,90,73200.0
heuristic_mutation,geometric_crossover,tournament_k2,5,91,73250.0
heuristic_mutation,geometric_crossover,tournament_k2,5,92,73250.0
heuristic_mutation,geometric_crossover,tournament_k2,5,93,73600.0
heuristic_mutation,geometric_crossover,tournament_k2,5,94,73600.0
heuristic_mutation,geometric_crossover,tournament_k2,5,95,73600.0
heuristic_mutation,geometric_crossover,tournament_k2,5,96,73600.0
heuristic_mutation,geometric_crossover,tournament_k2,5,97,73600.0
heuristic_mutation,geometric_crossover,tournament_k2,5,98,73600.0
heuristic_mutation,geometric_crossover,tournament_k2,5,99,73600.0
heuristic_mutation,geometric_crossover,tournament_k2,5,100,74000.0
heuristic_mutation,geometric_crossover,tournament_k3,1,1,39200.0
heuristic_mutation,geometric_crossover,tournament_k3,1,2,42600.0
heuristic_mutation,geometric_crossover,tournament_k3,1,3,46900.0
heuristic_mutation,geometric_crossover,tournament_k3,1,4,50300.0
heuristic_mutation,geometric_crossover,tournament_k3,1,5,53700.0
heuristic_mutation,geometric_crossover,tournament_k3,1,6,55500.0
heuristic_mutation,geometric_crossover,tournament_k3,1,7,57450.0
heuristic_mutation,geometric_crossover,tournament_k3,1,8,58850.0
heuristic_mutation,geometric_crossover,tournament_k3,1,9,60450.0
heuristic_mutation,geometric_crossover,tournament_k3,1,10,61500.0
heuristic_mutation,geometric_crossover,tournament_k3,1,11,63400.0
heuristic_mutation,geometric_crossover,tournament_k3,1,12,64500.0
heuristic_mutation,geometric_crossover,tournament_k3,1,13,64950.0
heuristic_mutation,geometric_crossover,tournament_k3,1,14,65100.0
heuristic_mutation,geometric_crossover,tournament_k3,1,15,65450.0
heuristic_mutation,geometric_crossover,tournament_k3,1,16,65950.0
heuristic_mutation,geometric_crossover,tournament_k3,1,17,66100.0
