run,mutation,crossover,selection,elitism,generation,fitness
1,heuristic_mutation,geometric_crossover,tournament_k3,1,32,68300
1,heuristic_mutation,geometric_crossover,tournament_k3,1,33,68300
1,heuristic_mutation,geometric_crossover,tournament_k3,1,34,68300
1,heuristic_mutation,geometric_crossover,tournament_k3,1,35,68300
1,heuristic_mutation,geometric_crossover,tournament_k3,1,36,68300
1,heuristic_mutation,geometric_crossover,tournament_k3,1,37,68300
1,heuristic_mutation,geometric_crossover,tournament_k3,1,38,68300
1,heuristic_mutation,geometric_crossover,tournament_k3,1,39,68300
1,heuristic_mutation,geometric_crossover,tournament_k3,1,40,68300
1,heuristic_mutation,geometric_crossover,tournament_k3,1,41,68300
1,heuristic_mutation,geometric_crossover,tournament_k3,1,42,68300
1,heuristic_mutation,geometric_crossover,tournament_k3,1,43,68300
1,heuristic_mutation,geometric_crossover,tournament_k3,1,44,69700
1,heuristic_mutation,geometric_crossover,tournament_k3,1,45,69700
1,heuristic_mutation,geometric_crossover,tournament_k3,1,46,70900
1,heuristic_mutation,geometric_crossover,tournament_k3,1,47,70900
1,heuristic_mutation,geometric_crossover,tournament_k3,1,48,70900
1,heuristic_mutation,geometric_crossover,tournament_k3,1,49,70900
1,heuristic_mutation,geometric_crossover,tournament_k3,1,50,70900
1,heuristic_mutation,geometric_crossover,tournament_k3,1,51,70900
1,heuristic_mutation,geometric_crossover,tournament_k3,1,52,70900
1,heuristic_mutation,geometric_crossover,tournament_k3,1,53,70900
1,heuristic_mutation,geometric_crossover,tournament_k3,1,54,70900
1,heuristic_mutation,geometric_crossover,tournament_k3,1,55,70900
1,heuristic_mutation,geometric_crossover,tournament_k3,1,56,70900
1,heuristic_mutation,geometric_crossover,tournament_k3,1,57,70900
1,heuristic_mutation,geometric_crossover,tournament_k3,1,58,70900
1,heuristic_mutation,geometric_crossover,tournament_k3,1,59,70900
1,heuristic_mutation,geometric_crossover,tournament_k3,1,60,70900
1,heuristic_mutation,geometric_crossover,tournament_k3,1,61,70900
1,heuristic_mutation,geometric_crossover,tournament_k3,1,62,70900
1,heuristic_mutation,geometric_crossover,tournament_k3,1,63,70900
1,heuristic_mutation,geometric_crossover,tournament_k3,1,64,70900
1,heuristic_mutation,geometric_crossover,tournament_k3,1,65,70900
1,heuristic_mutation,geometric_crossover,tournament_k3,1,66,70900
1,heuristic_mutation,geometric_crossover,tournament_k3,1,67,70900
1,heuristic_mutation,geometric_crossover,tournament_k3,1,68,70900
1,heuristic_mutation,geometric_crossover,tournament_k3,1,69,70900
1,heuristic_mutation,geometric_crossover,tournament_k3,1,70,70900
1,heuristic_mutation,geometric_crossover,tournament_k3,1,71,70900
1,heuristic_mutation,geometric_crossover,tournament_k3,1,72,70900
1,heuristic_mutation,geometric_crossover,tournament_k3,1,73,70900
1,heuristic_mutation,geometric_crossover,tournament_k3,1,74,70900
1,heuristic_mutation,geometric_crossover,tournament_k3,1,75,70900
1,heuristic_mutation,geometric_crossover,tournament_k3,1,76,70900
1,heuristic_mutation,geometric_crossover,tournament_k3,1,77,70900
1,heuristic_mutation,geometric_crossover,tournament_k3,1,78,72100
1,heuristic_mutation,geometric_crossover,tournament_k3,1,79,72100
1,heuristic_mutation,geometric_crossover,tournament_k3,1,80,72100
1,heuristic_mutation,geometric_crossover,tournament_k3,1,81,72100
1,heuristic_mutation,geometric_crossover,tournament_k3,1,82,72400
1,heuristic_mutation,geometric_crossover,tournament_k3,1,83,72400
1,heuristic_mutation,geometric_crossover,tournament_k3,1,84,72400
1,heuristic_mutation,geometric_crossover,tournament_k3,1,85,72400
1,heuristic_mutation,geometric_crossover,tournament_k3,1,86,72400
1,heuristic_mutation,geometric_crossover,tournament_k3,1,87,72400
1,heuristic_mutation,geometric_crossover,tournament_k3,1,88,72400
1,heuristic_mutation,geometric_crossover,tournament_k3,1,89,72600
1,heuristic_mutation,geometric_crossover,tournament_k3,1,90,72600
1,heuristic_mutation,geometric_crossover,tournament_k3,1,91,72600
1,heuristic_mutation,geometric_crossover,tournament_k3,1,92,72600
1,heuristic_mutation,geometric_crossover,tournament_k3,1,93,72600
1,heuristic_mutation,geometric_crossover,tournament_k3,1,94,72600
1,heuristic_mutation,geometric_crossover,tournament_k3,1,95,72600
1,heuristic_mutation,geometric_crossover,tournament_k3,1,96,72600
1,heuristic_mutation,geometric_crossover,tournament_k3,1,97,72600
1,heuristic_mutation,geometric_crossover,tournament_k3,1,98,72600
1,heuristic_mutation,geometric_crossover,tournament_k3,1,99,72600
1,heuristic_mutation,geometric_crossover,tournament_k3,1,100,72600
2,heuristic_mutation,geometric_crossover,tournament_k3,1,1,45700
2,heuristic_mutation,geometric_crossover,tournament_k3,1,2,46100
2,heuristic_mutation,geometric_crossover,tournament_k3,1,3,46100
2,heuristic_mutation,geometric_crossover,tournament_k3,1,4,49900
2,heuristic_mutation,geometric_crossover,tournament_k3,1,5,52300
2,heuristic_mutation,geometric_crossover,tournament_k3,1,6,55500
2,heuristic_mutation,geometric_crossover,tournament_k3,1,7,58100
2,heuristic_mutation,geometric_crossover,tournament_k3,1,8,62700
2,heuristic_mutation,geometric_crossover,tournament_k3,1,9,62700
2,heuristic_mutation,geometric_crossover,tournament_k3,1,10,63000
2,heuristic_mutation,geometric_crossover,tournament_k3,1,11,66400
2,heuristic_mutation,geometric_crossover,tournament_k3,1,12,66800
2,heuristic_mutation,geometric_crossover,tournament_k3,1,13,68000
2,heuristic_mutation,geometric_crossover,tournament_k3,1,14,68600
2,heuristic_mutation,geometric_crossover,tournament_k3,1,15,68600
2,heuristic_mutation,geometric_crossover,tournament_k3,1,16,69000
2,heuristic_mutation,geometric_crossover,tournament_k3,1,17,69000
2,heuristic_mutation,geometric_crossover,tournament_k3,1,18,70600
2,heuristic_mutation,geometric_crossover,tournament_k3,1,19,70600
2,heuristic_mutation,geometric_crossover,tournament_k3,1,20,70600
2,heuristic_mutation,geometric_crossover,tournament_k3,1,21,70600
2,heuristic_mutation,geometric_crossover,tournament_k3,1,22,70600
2,heuristic_mutation,geometric_crossover,tournament_k3,1,23,70600
2,heuristic_mutation,geometric_crossover,tournament_k3,1,24,70600
2,heuristic_mutation,geometric_crossover,tournament_k3,1,25,70600
2,heuristic_mutation,geometric_crossover,tournament_k3,1,26,70600
2,heuristic_mutation,geometric_crossover,tournament_k3,1,27,70600
2,heuristic_mutation,geometric_crossover,tournament_k3,1,28,70600
2,heuristic_mutation,geometric_crossover,tournament_k3,1,29,70600
2,heuristic_mutation,geometric_crossover,tournament_k3,1,30,70600
2,heuristic_mutation,geometric_crossover,tournament_k3,1,31,70600
2,heuristic_mutation,geometric_crossover,tournament_k3,1,32,70600
2,heuristic_mutation,geometric_crossover,tournament_k3,1,33,70600
2,heuristic_mutation,geometric_crossover,tournament_k3,1,34,70600
2,heuristic_mutation,geometric_crossover,tournament_k3,1,35,70600
2,heuristic_mutation,geometric_crossover,tournament_k3,1,36,70600
2,heuristic_mutation,geometric_crossover,tournament_k3,1,37,70600
2,heuristic_mutation,geometric_crossover,tournament_k3,1,38,70600
2,heuristic_mutation,geometric_crossover,tournament_k3,1,39,70600
2,heuristic_mutation,geometric_crossover,tournament_k3,1,40,70600
2,heuristic_mutation,geometric_crossover,tournament_k3,1,41,70600
2,heuristic_mutation,geometric_crossover,tournament_k3,1,42,71500
2,heuristic_mutation,geometric_crossover,tournament_k3,1,43,71600
2,heuristic_mutation,geometric_crossover,tournament_k3,1,44,71600
2,heuristic_mutation,geometric_crossover,tournament_k3,1,45,71600
2,heuristic_mutation,geometric_crossover,tournament_k3,1,46,71600
2,heuristic_mutation,geometric_crossover,tournament_k3,1,47,71600
2,heuristic_mutation,geometric_crossover,tournament_k3,1,48,72700
2,heuristic_mutation,geometric_crossover,tournament_k3,1,49,72700
2,heuristic_mutation,geometric_crossover,tournament_k3,1,50,72700
2,heuristic_mutation,geometric_crossover,tournament_k3,1,51,72700
2,heuristic_mutation,geometric_crossover,tournament_k3,1,52,72700
2,heuristic_mutation,geometric_crossover,tournament_k3,1,53,72700
2,heuristic_mutation,geometric_crossover,tournament_k3,1,54,72700
2,heuristic_mutation,geometric_crossover,tournament_k3,1,55,72700
2,heuristic_mutation,geometric_crossover,tournament_k3,1,56,72700
2,heuristic_mutation,geometric_crossover,tournament_k3,1,57,72700
2,heuristic_mutation,geometric_crossover,tournament_k3,1,58,72700
2,heuristic_mutation,geometric_crossover,tournament_k3,1,59,72700
2,heuristic_mutation,geometric_crossover,tournament_k3,1,60,72700
2,heuristic_mutation,geometric_crossover,tournament_k3,1,61,72700
2,heuristic_mutation,geometric_crossover,tournament_k3,1,62,72700
2,heuristic_mutation,geometric_crossover,tournament_k3,1,63,72700
2,heuristic_mutation,geometric_crossover,tournament_k3,1,64,72700
2,heuristic_mutation,geometric_crossover,tournament_k3,1,65,72700
2,heuristic_mutation,geometric_crossover,tournament_k3,1,66,72700
2,heuristic_mutation,geometric_crossover,tournament_k3,1,67,72700
2,heuristic_mutation,geometric_crossover,tournament_k3,1,68,72700
2,heuristic_mutation,geometric_crossover,tournament_k3,1,69,72700
2,heuristic_mutation,geometric_crossover,tournament_k3,1,70,72700
2,heuristic_mutation,geometric_crossover,tournament_k3,1,71,73300
2,heuristic_mutation,geometric_crossover,tournament_k3,1,72,74500
2,heuristic_mutation,geometric_crossover,tournament_k3,1,73,74900
2,heuristic_mutation,geometric_crossover,tournament_k3,1,74,74900
2,heuristic_mutation,geometric_crossover,tournament_k3,1,75,74900
2,heuristic_mutation,geometric_crossover,tournament_k3,1,76,74900
2,heuristic_mutation,geometric_crossover,tournament_k3,1,77,74900
2,heuristic_mutation,geometric_crossover,tournament_k3,1,78,74900
2,heuristic_mutation,geometric_crossover,tournament_k3,1,79,74900
2,heuristic_mutation,geometric_crossover,tournament_k3,1,80,74900
2,heuristic_mutation,geometric_crossover,tournament_k3,1,81,74900
2,heuristic_mutation,geometric_crossover,tournament_k3,1,82,74900
2,heuristic_mutation,geometric_crossover,tournament_k3,1,83,74900
2,heuristic_mutation,geometric_crossover,tournament_k3,1,84,74900
2,heuristic_mutation,geometric_crossover,tournament_k3,1,85,74900
2,heuristic_mutation,geometric_crossover,tournament_k3,1,86,74900
2,heuristic_mutation,geometric_crossover,tournament_k3,1,87,74900
2,heuristic_mutation,geometric_crossover,tournament_k3,1,88,74900
2,heuristic_mutation,geometric_crossover,tournament_k3,1,89,74900
2,heuristic_mutation,geometric_crossover,tournament_k3,1,90,74900
2,heuristic_mutation,geometric_crossover,tournament_k3,1,91,74900
2,heuristic_mutation,geometric_crossover,tournament_k3,1,92,74900
2,heuristic_mutation,geometric_crossover,tournament_k3,1,93,74900
2,heuristic_mutation,geometric_crossover,tournament_k3,1,94,74900
2,heuristic_mutation,geometric_crossover,tournament_k3,1,95,74900
2,heuristic_mutation,geometric_crossover,tournament_k3,1,96,74900
2,heuristic_mutation,geometric_crossover,tournament_k3,1,97,74900
2,heuristic_mutation,geometric_crossover,tournament_k3,1,98,74900
2,heuristic_mutation,geometric_crossover,tournament_k3,1,99,74900
2,heuristic_mutation,geometric_crossover,tournament_k3,1,100,74900
3,heuristic_mutation,geometric_crossover,tournament_k3,1,1,36000
3,heuristic_mutation,geometric_crossover,tournament_k3,1,2,43400
3,heuristic_mutation,geometric_crossover,tournament_k3,1,3,48000
3,heuristic_mutation,geometric_crossover,tournament_k3,1,4,51500
3,heuristic_mutation,geometric_crossover,tournament_k3,1,5,54700
3,heuristic_mutation,geometric_crossover,tournament_k3,1,6,65000
3,heuristic_mutation,geometric_crossover,tournament_k3,1,7,65000
3,heuristic_mutation,geometric_crossover,tournament_k3,1,8,65000
3,heuristic_mutation,geometric_crossover,tournament_k3,1,9,65200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,10,65700
3,heuristic_mutation,geometric_crossover,tournament_k3,1,11,65700
3,heuristic_mutation,geometric_crossover,tournament_k3,1,12,65700
3,heuristic_mutation,geometric_crossover,tournament_k3,1,13,68000
3,heuristic_mutation,geometric_crossover,tournament_k3,1,14,68700
3,heuristic_mutation,geometric_crossover,tournament_k3,1,15,68900
3,heuristic_mutation,geometric_crossover,tournament_k3,1,16,68900
3,heuristic_mutation,geometric_crossover,tournament_k3,1,17,70200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,18,70200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,19,70200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,20,70200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,21,70200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,22,70200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,23,70200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,24,70200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,25,70200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,26,71000
3,heuristic_mutation,geometric_crossover,tournament_k3,1,27,71000
3,heuristic_mutation,geometric_crossover,tournament_k3,1,28,71000
3,heuristic_mutation,geometric_crossover,tournament_k3,1,29,71100
3,heuristic_mutation,geometric_crossover,tournament_k3,1,30,71300
3,heuristic_mutation,geometric_crossover,tournament_k3,1,31,71300
3,heuristic_mutation,geometric_crossover,tournament_k3,1,32,71300
3,heuristic_mutation,geometric_crossover,tournament_k3,1,33,73000
3,heuristic_mutation,geometric_crossover,tournament_k3,1,34,73000
3,heuristic_mutation,geometric_crossover,tournament_k3,1,35,73000
3,heuristic_mutation,geometric_crossover,tournament_k3,1,36,73000
3,heuristic_mutation,geometric_crossover,tournament_k3,1,37,73000
3,heuristic_mutation,geometric_crossover,tournament_k3,1,38,73000
3,heuristic_mutation,geometric_crossover,tournament_k3,1,39,73000
3,heuristic_mutation,geometric_crossover,tournament_k3,1,40,73000
3,heuristic_mutation,geometric_crossover,tournament_k3,1,41,73000
3,heuristic_mutation,geometric_crossover,tournament_k3,1,42,73000
3,heuristic_mutation,geometric_crossover,tournament_k3,1,43,73000
3,heuristic_mutation,geometric_crossover,tournament_k3,1,44,73000
3,heuristic_mutation,geometric_crossover,tournament_k3,1,45,73000
3,heuristic_mutation,geometric_crossover,tournament_k3,1,46,73000
3,heuristic_mutation,geometric_crossover,tournament_k3,1,47,73000
3,heuristic_mutation,geometric_crossover,tournament_k3,1,48,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,49,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,50,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,51,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,52,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,53,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,54,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,55,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,56,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,57,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,58,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,59,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,60,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,61,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,62,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,63,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,64,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,65,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,66,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,67,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,68,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,69,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,70,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,71,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,72,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,73,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,74,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,75,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,76,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,77,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,78,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,79,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,80,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,81,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,82,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,83,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,84,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,85,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,86,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,87,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,88,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,89,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,90,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,91,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,92,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,93,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,94,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,95,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,96,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,97,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,98,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,99,73200
3,heuristic_mutation,geometric_crossover,tournament_k3,1,100,73200
4,heuristic_mutation,geometric_crossover,tournament_k3,1,1,37600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,2,39400
4,heuristic_mutation,geometric_crossover,tournament_k3,1,3,47700
4,heuristic_mutation,geometric_crossover,tournament_k3,1,4,51700
4,heuristic_mutation,geometric_crossover,tournament_k3,1,5,51700
4,heuristic_mutation,geometric_crossover,tournament_k3,1,6,53700
4,heuristic_mutation,geometric_crossover,tournament_k3,1,7,56400
4,heuristic_mutation,geometric_crossover,tournament_k3,1,8,56800
4,heuristic_mutation,geometric_crossover,tournament_k3,1,9,59000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,10,61500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,11,61500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,12,61500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,13,61500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,14,61500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,15,63100
4,heuristic_mutation,geometric_crossover,tournament_k3,1,16,63100
4,heuristic_mutation,geometric_crossover,tournament_k3,1,17,63100
4,heuristic_mutation,geometric_crossover,tournament_k3,1,18,66200
4,heuristic_mutation,geometric_crossover,tournament_k3,1,19,66200
4,heuristic_mutation,geometric_crossover,tournament_k3,1,20,66200
4,heuristic_mutation,geometric_crossover,tournament_k3,1,21,66200
4,heuristic_mutation,geometric_crossover,tournament_k3,1,22,66200
4,heuristic_mutation,geometric_crossover,tournament_k3,1,23,66300
4,heuristic_mutation,geometric_crossover,tournament_k3,1,24,66300
4,heuristic_mutation,geometric_crossover,tournament_k3,1,25,66300
4,heuristic_mutation,geometric_crossover,tournament_k3,1,26,66300
4,heuristic_mutation,geometric_crossover,tournament_k3,1,27,66300
4,heuristic_mutation,geometric_crossover,tournament_k3,1,28,66300
4,heuristic_mutation,geometric_crossover,tournament_k3,1,29,66300
4,heuristic_mutation,geometric_crossover,tournament_k3,1,30,67600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,31,67600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,32,67600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,33,67600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,34,67600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,35,68400
4,heuristic_mutation,geometric_crossover,tournament_k3,1,36,68400
4,heuristic_mutation,geometric_crossover,tournament_k3,1,37,68400
4,heuristic_mutation,geometric_crossover,tournament_k3,1,38,68400
4,heuristic_mutation,geometric_crossover,tournament_k3,1,39,68500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,40,68500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,41,69600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,42,69600
4,heuristic_mutation,geometric_crossover,tournament_k3,1,43,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,44,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,45,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,46,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,47,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,48,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,49,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,50,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,51,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,52,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,53,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,54,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,55,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,56,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,57,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,58,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,59,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,60,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,61,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,62,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,63,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,64,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,65,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,66,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,67,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,68,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,69,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,70,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,71,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,72,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,73,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,74,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,75,70500
4,heuristic_mutation,geometric_crossover,tournament_k3,1,76,70800
4,heuristic_mutation,geometric_crossover,tournament_k3,1,77,70800
4,heuristic_mutation,geometric_crossover,tournament_k3,1,78,70800
4,heuristic_mutation,geometric_crossover,tournament_k3,1,79,74000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,80,74000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,81,74000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,82,74000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,83,74000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,84,74000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,85,74100
4,heuristic_mutation,geometric_crossover,tournament_k3,1,86,74100
4,heuristic_mutation,geometric_crossover,tournament_k3,1,87,74100
4,heuristic_mutation,geometric_crossover,tournament_k3,1,88,74100
4,heuristic_mutation,geometric_crossover,tournament_k3,1,89,74100
4,heuristic_mutation,geometric_crossover,tournament_k3,1,90,74100
4,heuristic_mutation,geometric_crossover,tournament_k3,1,91,74100
4,heuristic_mutation,geometric_crossover,tournament_k3,1,92,74100
4,heuristic_mutation,geometric_crossover,tournament_k3,1,93,74100
4,heuristic_mutation,geometric_crossover,tournament_k3,1,94,74100
4,heuristic_mutation,geometric_crossover,tournament_k3,1,95,74100
4,heuristic_mutation,geometric_crossover,tournament_k3,1,96,75000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,97,75000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,98,75000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,99,75000
4,heuristic_mutation,geometric_crossover,tournament_k3,1,100,75000
5,heuristic_mutation,geometric_crossover,tournament_k3,1,1,38900
5,heuristic_mutation,geometric_crossover,tournament_k3,1,2,47600
5,heuristic_mutation,geometric_crossover,tournament_k3,1,3,52600
5,heuristic_mutation,geometric_crossover,tournament_k3,1,4,52600
5,heuristic_mutation,geometric_crossover,tournament_k3,1,5,52600
5,heuristic_mutation,geometric_crossover,tournament_k3,1,6,55900
5,heuristic_mutation,geometric_crossover,tournament_k3,1,7,55900
5,heuristic_mutation,geometric_crossover,tournament_k3,1,8,59800
5,heuristic_mutation,geometric_crossover,tournament_k3,1,9,62100
5,heuristic_mutation,geometric_crossover,tournament_k3,1,10,62100
5,heuristic_mutation,geometric_crossover,tournament_k3,1,11,64100
5,heuristic_mutation,geometric_crossover,tournament_k3,1,12,66000
5,heuristic_mutation,geometric_crossover,tournament_k3,1,13,66000
5,heuristic_mutation,geometric_crossover,tournament_k3,1,14,66000
5,heuristic_mutation,geometric_crossover,tournament_k3,1,15,66000
5,heuristic_mutation,geometric_crossover,tournament_k3,1,16,66000
5,heuristic_mutation,geometric_crossover,tournament_k3,1,17,66000
5,heuristic_mutation,geometric_crossover,tournament_k3,1,18,66300
5,heuristic_mutation,geometric_crossover,tournament_k3,1,19,66300
5,heuristic_mutation,geometric_crossover,tournament_k3,1,20,67700
5,heuristic_mutation,geometric_crossover,tournament_k3,1,21,67700
5,heuristic_mutation,geometric_crossover,tournament_k3,1,22,67700
