mutation,crossover,selection,elitism,generation,avg_fitness
heuristic_mutation,geometric_crossover,tournament_k3,1,43,70320.0
heuristic_mutation,geometric_crossover,tournament_k3,1,44,70373.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,1,45,70443.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,1,46,70530.0
heuristic_mutation,geometric_crossover,tournament_k3,1,47,70623.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,1,48,70640.0
heuristic_mutation,geometric_crossover,tournament_k3,1,49,70640.0
heuristic_mutation,geometric_crossover,tournament_k3,1,50,70836.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,1,51,71050.0
heuristic_mutation,geometric_crossover,tournament_k3,1,52,71153.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,1,53,71256.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,1,54,71320.0
heuristic_mutation,geometric_crossover,tournament_k3,1,55,71396.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,1,56,71413.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,1,57,71540.0
heuristic_mutation,geometric_crossover,tournament_k3,1,58,71566.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,1,59,71646.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,1,60,71673.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,1,61,71696.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,1,62,71780.0
heuristic_mutation,geometric_crossover,tournament_k3,1,63,71780.0
heuristic_mutation,geometric_crossover,tournament_k3,1,64,71780.0
heuristic_mutation,geometric_crossover,tournament_k3,1,65,71783.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,1,66,71813.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,1,67,71843.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,1,68,71846.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,1,69,72066.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,1,70,72093.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,1,71,72113.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,1,72,72170.0
heuristic_mutation,geometric_crossover,tournament_k3,1,73,72236.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,1,74,72240.0
heuristic_mutation,geometric_crossover,tournament_k3,1,75,72240.0
heuristic_mutation,geometric_crossover,tournament_k3,1,76,72310.0
heuristic_mutation,geometric_crossover,tournament_k3,1,77,72383.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,1,78,72390.0
heuristic_mutation,geometric_crossover,tournament_k3,1,79,72450.0
heuristic_mutation,geometric_crossover,tournament_k3,1,80,72523.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,1,81,72656.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,1,82,72820.0
heuristic_mutation,geometric_crossover,tournament_k3,1,83,72876.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,1,84,72966.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,1,85,72970.0
heuristic_mutation,geometric_crossover,tournament_k3,1,86,72983.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,1,87,72983.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,1,88,72993.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,1,89,73103.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,1,90,73156.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,1,91,73260.0
heuristic_mutation,geometric_crossover,tournament_k3,1,92,73300.0
heuristic_mutation,geometric_crossover,tournament_k3,1,93,73320.0
heuristic_mutation,geometric_crossover,tournament_k3,1,94,73320.0
heuristic_mutation,geometric_crossover,tournament_k3,1,95,73396.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,1,96,73470.0
heuristic_mutation,geometric_crossover,tournament_k3,1,97,73480.0
heuristic_mutation,geometric_crossover,tournament_k3,1,98,73486.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,1,99,73556.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,1,100,73623.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,1,38646.666666666664
heuristic_mutation,geometric_crossover,tournament_k3,3,2,42466.666666666664
heuristic_mutation,geometric_crossover,tournament_k3,3,3,47020.0
heuristic_mutation,geometric_crossover,tournament_k3,3,4,49783.333333333336
heuristic_mutation,geometric_crossover,tournament_k3,3,5,52643.333333333336
heuristic_mutation,geometric_crossover,tournament_k3,3,6,54660.0
heuristic_mutation,geometric_crossover,tournament_k3,3,7,56390.0
heuristic_mutation,geometric_crossover,tournament_k3,3,8,57736.666666666664
heuristic_mutation,geometric_crossover,tournament_k3,3,9,59040.0
heuristic_mutation,geometric_crossover,tournament_k3,3,10,60716.666666666664
heuristic_mutation,geometric_crossover,tournament_k3,3,11,61760.0
heuristic_mutation,geometric_crossover,tournament_k3,3,12,63020.0
heuristic_mutation,geometric_crossover,tournament_k3,3,13,63620.0
heuristic_mutation,geometric_crossover,tournament_k3,3,14,64573.333333333336
heuristic_mutation,geometric_crossover,tournament_k3,3,15,65293.333333333336
heuristic_mutation,geometric_crossover,tournament_k3,3,16,65773.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,17,66300.0
heuristic_mutation,geometric_crossover,tournament_k3,3,18,66463.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,19,67053.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,20,67380.0
heuristic_mutation,geometric_crossover,tournament_k3,3,21,67730.0
heuristic_mutation,geometric_crossover,tournament_k3,3,22,68236.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,23,68413.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,24,68593.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,25,68943.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,26,69230.0
heuristic_mutation,geometric_crossover,tournament_k3,3,27,69513.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,28,69693.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,29,70003.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,30,70313.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,31,70543.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,32,70670.0
heuristic_mutation,geometric_crossover,tournament_k3,3,33,70890.0
heuristic_mutation,geometric_crossover,tournament_k3,3,34,71156.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,35,71420.0
heuristic_mutation,geometric_crossover,tournament_k3,3,36,71470.0
heuristic_mutation,geometric_crossover,tournament_k3,3,37,71826.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,38,72033.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,39,72313.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,40,72686.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,41,73036.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,42,73243.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,43,73430.0
heuristic_mutation,geometric_crossover,tournament_k3,3,44,73590.0
heuristic_mutation,geometric_crossover,tournament_k3,3,45,73813.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,46,73970.0
heuristic_mutation,geometric_crossover,tournament_k3,3,47,74116.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,48,74176.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,49,74476.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,50,74556.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,51,74790.0
heuristic_mutation,geometric_crossover,tournament_k3,3,52,74976.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,53,75293.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,54,75586.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,55,75670.0
heuristic_mutation,geometric_crossover,tournament_k3,3,56,75846.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,57,76166.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,58,76180.0
heuristic_mutation,geometric_crossover,tournament_k3,3,59,76230.0
heuristic_mutation,geometric_crossover,tournament_k3,3,60,76396.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,61,76450.0
heuristic_mutation,geometric_crossover,tournament_k3,3,62,76550.0
heuristic_mutation,geometric_crossover,tournament_k3,3,63,76560.0
heuristic_mutation,geometric_crossover,tournament_k3,3,64,76616.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,65,76716.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,66,76810.0
heuristic_mutation,geometric_crossover,tournament_k3,3,67,77003.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,68,77010.0
heuristic_mutation,geometric_crossover,tournament_k3,3,69,77086.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,70,77126.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,71,77243.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,72,77243.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,73,77296.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,74,77393.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,75,77473.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,76,77613.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,77,77630.0
heuristic_mutation,geometric_crossover,tournament_k3,3,78,77683.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,79,77713.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,80,77793.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,81,77980.0
heuristic_mutation,geometric_crossover,tournament_k3,3,82,77990.0
heuristic_mutation,geometric_crossover,tournament_k3,3,83,78000.0
heuristic_mutation,geometric_crossover,tournament_k3,3,84,78063.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,85,78223.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,86,78300.0
heuristic_mutation,geometric_crossover,tournament_k3,3,87,78310.0
heuristic_mutation,geometric_crossover,tournament_k3,3,88,78340.0
heuristic_mutation,geometric_crossover,tournament_k3,3,89,78353.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,90,78406.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,91,78550.0
heuristic_mutation,geometric_crossover,tournament_k3,3,92,78576.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,93,78633.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,94,78636.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,95,78636.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,96,78653.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,97,78660.0
heuristic_mutation,geometric_crossover,tournament_k3,3,98,78660.0
heuristic_mutation,geometric_crossover,tournament_k3,3,99,78670.0
heuristic_mutation,geometric_crossover,tournament_k3,3,100,78696.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,5,1,38746.666666666664
heuristic_mutation,geometric_crossover,tournament_k3,5,2,42296.666666666664
heuristic_mutation,geometric_crossover,tournament_k3,5,3,47126.666666666664
heuristic_mutation,geometric_crossover,tournament_k3,5,4,50876.666666666664
heuristic_mutation,geometric_crossover,tournament_k3,5,5,53513.333333333336
heuristic_mutation,geometric_crossover,tournament_k3,5,6,55560.0
heuristic_mutation,geometric_crossover,tournament_k3,5,7,57990.0
heuristic_mutation,geometric_crossover,tournament_k3,5,8,59786.666666666664
heuristic_mutation,geometric_crossover,tournament_k3,5,9,60936.666666666664
heuristic_mutation,geometric_crossover,tournament_k3,5,10,61630.0
heuristic_mutation,geometric_crossover,tournament_k3,5,11,62846.666666666664
heuristic_mutation,geometric_crossover,tournament_k3,5,12,63573.333333333336
heuristic_mutation,geometric_crossover,tournament_k3,5,13,64356.666666666664
heuristic_mutation,geometric_crossover,tournament_k3,5,14,64900.0
heuristic_mutation,geometric_crossover,tournament_k3,5,15,65283.333333333336
heuristic_mutation,geometric_crossover,tournament_k3,5,16,65580.0
heuristic_mutation,geometric_crossover,tournament_k3,5,17,66170.0
heuristic_mutation,geometric_crossover,tournament_k3,5,18,66806.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,5,19,67280.0
heuristic_mutation,geometric_crossover,tournament_k3,5,20,67596.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,5,21,68250.0
heuristic_mutation,geometric_crossover,tournament_k3,5,22,68666.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,5,23,69036.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,5,24,69326.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,5,25,69603.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,5,26,70013.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,5,27,70373.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,5,28,70560.0
heuristic_mutation,geometric_crossover,tournament_k3,5,29,70823.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,5,30,71090.0
heuristic_mutation,geometric_crossover,tournament_k3,5,31,71443.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,5,32,71663.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,5,33,72053.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,5,34,72413.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,5,35,72490.0
heuristic_mutation,geometric_crossover,tournament_k3,5,36,72746.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,5,37,72890.0
heuristic_mutation,geometric_crossover,tournament_k3,5,38,72950.0
heuristic_mutation,geometric_crossover,tournament_k3,5,39,73220.0
heuristic_mutation,geometric_crossover,tournament_k3,5,40,73413.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,5,41,73633.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,5,42,74033.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,5,43,74520.0
heuristic_mutation,geometric_crossover,tournament_k3,5,44,74556.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,5,45,74663.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,5,46,74893.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,5,47,74970.0
heuristic_mutation,geometric_crossover,tournament_k3,5,48,75170.0
heuristic_mutation,geometric_crossover,tournament_k3,5,49,75313.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,5,50,75506.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,5,51,75700.0
heuristic_mutation,geometric_crossover,tournament_k3,5,52,75770.0
heuristic_mutation,geometric_crossover,tournament_k3,5,53,75920.0
heuristic_mutation,geometric_crossover,tournament_k3,5,54,76003.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,5,55,76056.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,5,56,76130.0
heuristic_mutation,geometric_crossover,tournament_k3,5,57,76223.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,5,58,76380.0
heuristic_mutation,geometric_crossover,tournament_k3,5,59,76503.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,5,60,76586.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,5,61,76683.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,5,62,76873.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,5,63,76950.0
heuristic_mutation,geometric_crossover,tournament_k3,5,64,76983.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,5,65,77130.0
heuristic_mutation,geometric_crossover,tournament_k3,5,66,77236.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,5,67,77283.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,5,68,77346.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,5,69,77376.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,5,70,77420.0
heuristic_mutation,geometric_crossover,tournament_k3,5,71,77613.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,5,72,77663.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,5,73,77723.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,5,74,77756.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,5,75,77793.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,5,76,77806.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,5,77,77850.0
heuristic_mutation,geometric_crossover,tournament_k3,5,78,77863.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,5,79,77916.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,5,80,77933.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,5,81,77936.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,5,82,77970.0
heuristic_mutation,geometric_crossover,tournament_k3,5,83,77976.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,5,84,78050.0
heuristic_mutation,geometric_crossover,tournament_k3,5,85,78056.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,5,86,78103.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,5,87,78103.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,5,88,78113.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,5,89,78113.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,5,90,78116.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,5,91,78140.0
heuristic_mutation,geometric_crossover,tournament_k3,5,92,78146.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,5,93,78150.0
heuristic_mutation,geometric_crossover,tournament_k3,5,94,78150.0
heuristic_mutation,geometric_crossover,tournament_k3,5,95,78150.0
heuristic_mutation,geometric_crossover,tournament_k3,5,96,78156.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,5,97,78156.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,5,98,78156.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,5,99,78166.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,5,100,78166.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,1,39383.333333333336
heuristic_mutation,geometric_crossover,tournament_k5,1,2,43620.0
heuristic_mutation,geometric_crossover,tournament_k5,1,3,47353.333333333336
heuristic_mutation,geometric_crossover,tournament_k5,1,4,52606.666666666664
heuristic_mutation,geometric_crossover,tournament_k5,1,5,55196.666666666664
heuristic_mutation,geometric_crossover,tournament_k5,1,6,56560.0
heuristic_mutation,geometric_crossover,tournament_k5,1,7,58256.666666666664
heuristic_mutation,geometric_crossover,tournament_k5,1,8,59400.0
heuristic_mutation,geometric_crossover,tournament_k5,1,9,60423.333333333336
heuristic_mutation,geometric_crossover,tournament_k5,1,10,61086.666666666664
heuristic_mutation,geometric_crossover,tournament_k5,1,11,62150.0
heuristic_mutation,geometric_crossover,tournament_k5,1,12,63020.0
heuristic_mutation,geometric_crossover,tournament_k5,1,13,63636.666666666664
heuristic_mutation,geometric_crossover,tournament_k5,1,14,64190.0
heuristic_mutation,geometric_crossover,tournament_k5,1,15,64516.666666666664
heuristic_mutation,geometric_crossover,tournament_k5,1,16,65186.666666666664
heuristic_mutation,geometric_crossover,tournament_k5,1,17,65686.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,18,66310.0
heuristic_mutation,geometric_crossover,tournament_k5,1,19,67106.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,20,67416.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,21,67596.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,22,67890.0
heuristic_mutation,geometric_crossover,tournament_k5,1,23,68203.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,24,68850.0
heuristic_mutation,geometric_crossover,tournament_k5,1,25,69340.0
heuristic_mutation,geometric_crossover,tournament_k5,1,26,69563.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,27,70246.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,28,70553.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,29,70916.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,30,71190.0
heuristic_mutation,geometric_crossover,tournament_k5,1,31,71706.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,32,71980.0
heuristic_mutation,geometric_crossover,tournament_k5,1,33,72183.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,34,72530.0
heuristic_mutation,geometric_crossover,tournament_k5,1,35,72786.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,36,73126.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,37,73200.0
heuristic_mutation,geometric_crossover,tournament_k5,1,38,73630.0
heuristic_mutation,geometric_crossover,tournament_k5,1,39,73813.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,40,74290.0
heuristic_mutation,geometric_crossover,tournament_k5,1,41,74813.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,42,74916.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,43,75013.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,44,75240.0
heuristic_mutation,geometric_crossover,tournament_k5,1,45,75403.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,46,75536.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,47,75950.0
heuristic_mutation,geometric_crossover,tournament_k5,1,48,76070.0
heuristic_mutation,geometric_crossover,tournament_k5,1,49,76166.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,50,76396.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,51,76653.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,52,76713.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,53,76956.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,54,77116.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,55,77196.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,56,77386.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,57,77463.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,58,77570.0
heuristic_mutation,geometric_crossover,tournament_k5,1,59,77703.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,60,77710.0
heuristic_mutation,geometric_crossover,tournament_k5,1,61,77813.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,62,77836.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,63,77893.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,64,77910.0
heuristic_mutation,geometric_crossover,tournament_k5,1,65,77933.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,66,77943.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,67,77976.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,68,77990.0
heuristic_mutation,geometric_crossover,tournament_k5,1,69,78046.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,70,78076.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,71,78076.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,72,78076.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,73,78080.0
heuristic_mutation,geometric_crossover,tournament_k5,1,74,78136.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,75,78176.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,76,78176.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,77,78176.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,78,78183.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,79,78183.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,80,78190.0
heuristic_mutation,geometric_crossover,tournament_k5,1,81,78226.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,82,78230.0
heuristic_mutation,geometric_crossover,tournament_k5,1,83,78273.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,84,78276.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,85,78276.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,86,78280.0
heuristic_mutation,geometric_crossover,tournament_k5,1,87,78280.0
heuristic_mutation,geometric_crossover,tournament_k5,1,88,78280.0
heuristic_mutation,geometric_crossover,tournament_k5,1,89,78280.0
heuristic_mutation,geometric_crossover,tournament_k5,1,90,78280.0
heuristic_mutation,geometric_crossover,tournament_k5,1,91,78293.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,92,78323.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,93,78330.0
heuristic_mutation,geometric_crossover,tournament_k5,1,94,78330.0
heuristic_mutation,geometric_crossover,tournament_k5,1,95,78330.0
heuristic_mutation,geometric_crossover,tournament_k5,1,96,78330.0
heuristic_mutation,geometric_crossover,tournament_k5,1,97,78360.0
heuristic_mutation,geometric_crossover,tournament_k5,1,98,78363.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,99,78363.33333333333
