mutation,crossover,selection,elitism,generation,avg_fitness
heuristic_mutation,geometric_crossover,tournament_k3,1,77,71403.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,1,78,71443.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,1,79,71550.0
heuristic_mutation,geometric_crossover,tournament_k3,1,80,71680.0
heuristic_mutation,geometric_crossover,tournament_k3,1,81,71756.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,1,82,71773.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,1,83,71786.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,1,84,71786.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,1,85,71996.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,1,86,72096.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,1,87,72096.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,1,88,72123.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,1,89,72166.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,1,90,72166.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,1,91,72290.0
heuristic_mutation,geometric_crossover,tournament_k3,1,92,72290.0
heuristic_mutation,geometric_crossover,tournament_k3,1,93,72356.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,1,94,72430.0
heuristic_mutation,geometric_crossover,tournament_k3,1,95,72450.0
heuristic_mutation,geometric_crossover,tournament_k3,1,96,72483.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,1,97,72516.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,1,98,72516.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,1,99,72516.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,1,100,72516.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,1,38850.0
heuristic_mutation,geometric_crossover,tournament_k3,3,2,42753.333333333336
heuristic_mutation,geometric_crossover,tournament_k3,3,3,46710.0
heuristic_mutation,geometric_crossover,tournament_k3,3,4,50703.333333333336
heuristic_mutation,geometric_crossover,tournament_k3,3,5,53366.666666666664
heuristic_mutation,geometric_crossover,tournament_k3,3,6,56320.0
heuristic_mutation,geometric_crossover,tournament_k3,3,7,58210.0
heuristic_mutation,geometric_crossover,tournament_k3,3,8,59686.666666666664
heuristic_mutation,geometric_crossover,tournament_k3,3,9,60890.0
heuristic_mutation,geometric_crossover,tournament_k3,3,10,62066.666666666664
heuristic_mutation,geometric_crossover,tournament_k3,3,11,62733.333333333336
heuristic_mutation,geometric_crossover,tournament_k3,3,12,62983.333333333336
heuristic_mutation,geometric_crossover,tournament_k3,3,13,63973.333333333336
heuristic_mutation,geometric_crossover,tournament_k3,3,14,64843.333333333336
heuristic_mutation,geometric_crossover,tournament_k3,3,15,64996.666666666664
heuristic_mutation,geometric_crossover,tournament_k3,3,16,65260.0
heuristic_mutation,geometric_crossover,tournament_k3,3,17,65603.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,18,65870.0
heuristic_mutation,geometric_crossover,tournament_k3,3,19,66183.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,20,66303.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,21,66553.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,22,66933.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,23,67103.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,24,67370.0
heuristic_mutation,geometric_crossover,tournament_k3,3,25,67693.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,26,68096.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,27,68280.0
heuristic_mutation,geometric_crossover,tournament_k3,3,28,68556.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,29,68740.0
heuristic_mutation,geometric_crossover,tournament_k3,3,30,69063.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,31,69483.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,32,69916.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,33,70106.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,34,70433.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,35,70683.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,36,70773.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,37,71133.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,38,71326.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,39,71493.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,40,71530.0
heuristic_mutation,geometric_crossover,tournament_k3,3,41,71720.0
heuristic_mutation,geometric_crossover,tournament_k3,3,42,72150.0
heuristic_mutation,geometric_crossover,tournament_k3,3,43,72253.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,44,72416.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,45,72736.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,46,73123.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,47,73493.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,48,73666.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,49,73733.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,50,73836.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,51,74023.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,52,74203.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,53,74393.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,54,74476.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,55,74590.0
heuristic_mutation,geometric_crossover,tournament_k3,3,56,74690.0
heuristic_mutation,geometric_crossover,tournament_k3,3,57,74970.0
heuristic_mutation,geometric_crossover,tournament_k3,3,58,75116.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,59,75283.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,60,75463.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,61,75536.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,62,75726.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,63,75826.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,64,76116.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,65,76173.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,66,76360.0
heuristic_mutation,geometric_crossover,tournament_k3,3,67,76453.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,68,76550.0
heuristic_mutation,geometric_crossover,tournament_k3,3,69,76643.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,70,76743.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,71,76750.0
heuristic_mutation,geometric_crossover,tournament_k3,3,72,76850.0
heuristic_mutation,geometric_crossover,tournament_k3,3,73,76876.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,74,77016.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,75,77090.0
heuristic_mutation,geometric_crossover,tournament_k3,3,76,77133.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,77,77210.0
heuristic_mutation,geometric_crossover,tournament_k3,3,78,77266.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,79,77326.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,80,77396.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,81,77433.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,82,77470.0
heuristic_mutation,geometric_crossover,tournament_k3,3,83,77533.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,84,77540.0
heuristic_mutation,geometric_crossover,tournament_k3,3,85,77700.0
heuristic_mutation,geometric_crossover,tournament_k3,3,86,77706.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,87,77723.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,88,77753.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,89,77776.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,90,77783.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,91,77826.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,92,77833.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,93,77903.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,94,77953.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,95,77956.66666666667
heuristic_mutation,geometric_crossover,tournament_k3,3,96,78053.33333333333
heuristic_mutation,geometric_crossover,tournament_k3,3,97,78060.0
heuristic_mutation,geometric_crossover,tournament_k3,3,98,78060.0
heuristic_mutation,geometric_crossover,tournament_k3,3,99,78060.0
heuristic_mutation,geometric_crossover,tournament_k3,3,100,78073.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,1,39230.0
heuristic_mutation,geometric_crossover,tournament_k5,1,2,43353.333333333336
heuristic_mutation,geometric_crossover,tournament_k5,1,3,47443.333333333336
heuristic_mutation,geometric_crossover,tournament_k5,1,4,50503.333333333336
heuristic_mutation,geometric_crossover,tournament_k5,1,5,53673.333333333336
heuristic_mutation,geometric_crossover,tournament_k5,1,6,56363.333333333336
heuristic_mutation,geometric_crossover,tournament_k5,1,7,57866.666666666664
heuristic_mutation,geometric_crossover,tournament_k5,1,8,59460.0
heuristic_mutation,geometric_crossover,tournament_k5,1,9,60343.333333333336
heuristic_mutation,geometric_crossover,tournament_k5,1,10,61220.0
heuristic_mutation,geometric_crossover,tournament_k5,1,11,62033.333333333336
heuristic_mutation,geometric_crossover,tournament_k5,1,12,62693.333333333336
heuristic_mutation,geometric_crossover,tournament_k5,1,13,63606.666666666664
heuristic_mutation,geometric_crossover,tournament_k5,1,14,64623.333333333336
heuristic_mutation,geometric_crossover,tournament_k5,1,15,65036.666666666664
heuristic_mutation,geometric_crossover,tournament_k5,1,16,65350.0
heuristic_mutation,geometric_crossover,tournament_k5,1,17,65880.0
heuristic_mutation,geometric_crossover,tournament_k5,1,18,66403.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,19,66976.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,20,67563.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,21,68126.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,22,68540.0
heuristic_mutation,geometric_crossover,tournament_k5,1,23,69210.0
heuristic_mutation,geometric_crossover,tournament_k5,1,24,69586.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,25,69966.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,26,70430.0
heuristic_mutation,geometric_crossover,tournament_k5,1,27,70770.0
heuristic_mutation,geometric_crossover,tournament_k5,1,28,71160.0
heuristic_mutation,geometric_crossover,tournament_k5,1,29,71330.0
heuristic_mutation,geometric_crossover,tournament_k5,1,30,71910.0
heuristic_mutation,geometric_crossover,tournament_k5,1,31,72100.0
heuristic_mutation,geometric_crossover,tournament_k5,1,32,72456.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,33,72803.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,34,73123.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,35,73470.0
heuristic_mutation,geometric_crossover,tournament_k5,1,36,73760.0
heuristic_mutation,geometric_crossover,tournament_k5,1,37,73920.0
heuristic_mutation,geometric_crossover,tournament_k5,1,38,74323.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,39,74556.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,40,74783.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,41,75056.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,42,75233.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,43,75333.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,44,75636.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,45,75783.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,46,75973.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,47,76033.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,48,76223.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,49,76436.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,50,76573.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,51,76626.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,52,76863.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,53,76943.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,54,77056.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,55,77233.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,56,77326.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,57,77433.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,58,77556.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,59,77603.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,60,77626.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,61,77686.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,62,77733.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,63,77843.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,64,77900.0
heuristic_mutation,geometric_crossover,tournament_k5,1,65,78063.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,66,78173.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,67,78233.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,68,78296.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,69,78306.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,70,78320.0
heuristic_mutation,geometric_crossover,tournament_k5,1,71,78503.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,72,78510.0
heuristic_mutation,geometric_crossover,tournament_k5,1,73,78550.0
heuristic_mutation,geometric_crossover,tournament_k5,1,74,78560.0
heuristic_mutation,geometric_crossover,tournament_k5,1,75,78566.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,76,78573.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,77,78583.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,78,78586.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,79,78590.0
heuristic_mutation,geometric_crossover,tournament_k5,1,80,78603.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,81,78626.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,82,78626.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,83,78626.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,84,78633.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,85,78633.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,86,78633.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,87,78633.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,88,78633.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,89,78633.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,90,78633.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,91,78633.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,1,92,78636.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,93,78636.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,94,78636.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,95,78636.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,96,78636.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,97,78636.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,1,98,78640.0
heuristic_mutation,geometric_crossover,tournament_k5,1,99,78640.0
heuristic_mutation,geometric_crossover,tournament_k5,1,100,78640.0
heuristic_mutation,geometric_crossover,tournament_k5,3,1,38660.0
heuristic_mutation,geometric_crossover,tournament_k5,3,2,42196.666666666664
heuristic_mutation,geometric_crossover,tournament_k5,3,3,47440.0
heuristic_mutation,geometric_crossover,tournament_k5,3,4,50646.666666666664
heuristic_mutation,geometric_crossover,tournament_k5,3,5,53686.666666666664
heuristic_mutation,geometric_crossover,tournament_k5,3,6,56773.333333333336
heuristic_mutation,geometric_crossover,tournament_k5,3,7,58403.333333333336
heuristic_mutation,geometric_crossover,tournament_k5,3,8,60050.0
heuristic_mutation,geometric_crossover,tournament_k5,3,9,61330.0
heuristic_mutation,geometric_crossover,tournament_k5,3,10,61996.666666666664
heuristic_mutation,geometric_crossover,tournament_k5,3,11,63090.0
heuristic_mutation,geometric_crossover,tournament_k5,3,12,63653.333333333336
heuristic_mutation,geometric_crossover,tournament_k5,3,13,64490.0
heuristic_mutation,geometric_crossover,tournament_k5,3,14,65530.0
heuristic_mutation,geometric_crossover,tournament_k5,3,15,66400.0
heuristic_mutation,geometric_crossover,tournament_k5,3,16,66810.0
heuristic_mutation,geometric_crossover,tournament_k5,3,17,67723.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,18,68376.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,3,19,68773.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,20,69430.0
heuristic_mutation,geometric_crossover,tournament_k5,3,21,69796.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,3,22,70670.0
heuristic_mutation,geometric_crossover,tournament_k5,3,23,71206.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,3,24,71646.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,3,25,71996.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,3,26,72470.0
heuristic_mutation,geometric_crossover,tournament_k5,3,27,72653.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,28,73033.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,29,73383.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,30,73826.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,3,31,74036.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,3,32,74446.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,3,33,74630.0
heuristic_mutation,geometric_crossover,tournament_k5,3,34,74893.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,35,75256.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,3,36,75696.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,3,37,75956.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,3,38,76086.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,3,39,76180.0
heuristic_mutation,geometric_crossover,tournament_k5,3,40,76356.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,3,41,76596.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,3,42,76723.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,43,76846.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,3,44,76983.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,45,77203.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,46,77316.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,3,47,77400.0
heuristic_mutation,geometric_crossover,tournament_k5,3,48,77536.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,3,49,77620.0
heuristic_mutation,geometric_crossover,tournament_k5,3,50,77760.0
heuristic_mutation,geometric_crossover,tournament_k5,3,51,77813.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,52,77913.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,53,77960.0
heuristic_mutation,geometric_crossover,tournament_k5,3,54,78000.0
heuristic_mutation,geometric_crossover,tournament_k5,3,55,78056.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,3,56,78076.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,3,57,78146.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,3,58,78203.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,59,78280.0
heuristic_mutation,geometric_crossover,tournament_k5,3,60,78290.0
heuristic_mutation,geometric_crossover,tournament_k5,3,61,78290.0
heuristic_mutation,geometric_crossover,tournament_k5,3,62,78293.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,63,78316.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,3,64,78323.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,65,78336.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,3,66,78340.0
heuristic_mutation,geometric_crossover,tournament_k5,3,67,78363.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,68,78466.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,3,69,78470.0
heuristic_mutation,geometric_crossover,tournament_k5,3,70,78470.0
heuristic_mutation,geometric_crossover,tournament_k5,3,71,78470.0
heuristic_mutation,geometric_crossover,tournament_k5,3,72,78476.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,3,73,78486.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,3,74,78486.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,3,75,78486.66666666667
heuristic_mutation,geometric_crossover,tournament_k5,3,76,78493.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,77,78493.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,78,78493.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,79,78573.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,80,78573.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,81,78583.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,82,78583.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,83,78583.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,84,78583.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,85,78583.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,86,78583.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,87,78583.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,88,78583.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,89,78583.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,90,78583.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,91,78583.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,92,78583.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,93,78583.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,94,78583.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,95,78583.33333333333
heuristic_mutation,geometric_crossover,tournament_k5,3,96,78583.33333333333
