mutation,crossover,selection,elitism,generation,avg_fitness
swap_mutation,cycle_crossover,fitness_proportionate_selection,0,73,38686.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,0,74,38803.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,0,75,39090.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,0,76,39446.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,0,77,39686.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,0,78,39236.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,0,79,39093.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,0,80,39100.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,0,81,39703.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,0,82,40163.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,0,83,40123.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,0,84,40340.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,0,85,40530.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,0,86,40630.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,0,87,40283.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,0,88,40546.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,0,89,40920.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,0,90,40846.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,0,91,40840.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,0,92,41056.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,0,93,40966.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,0,94,41106.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,0,95,41263.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,0,96,41396.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,0,97,41190.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,0,98,41480.0
